,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
603,0.01,-0.63,0.43,37.75,27.81,-23.06,-7.29,-2.57,1.52,0.08,0.7,-0.7,0.11,163129,28438,1.03,-0.5,2.87,148.25,-50.5,35.75,-10.54,-2.58,0.73,0.41,0.51,-0.6,0.46,371023,28435,W
604,-0.84,-0.14,0.82,37.75,27.81,-23.06,-7.29,-2.57,1.52,0.08,0.7,-0.7,0.11,163142,28451,1.03,-0.5,2.87,148.25,-50.5,35.75,-9.13,-2.89,1.19,0.41,0.51,-0.6,0.46,371064,28476,W
605,-0.84,-0.14,0.82,37.75,27.81,-23.06,-7.29,-2.57,1.52,0.25,0.44,-0.46,0.73,163934,29243,0.47,-0.05,0.22,148.25,-50.5,35.75,-9.13,-2.89,1.19,0.41,0.51,-0.6,0.46,371104,28516,W
606,-0.84,-0.14,0.82,37.75,27.81,-23.06,-7.44,-2.5,2.02,0.25,0.44,-0.46,0.73,163958,29267,-0.03,-0.09,0.2,148.25,-50.5,35.75,-9.13,-2.89,1.19,0.41,0.51,-0.6,0.46,371145,28557,W
607,-0.84,-0.14,0.82,33.19,18.69,-27.44,-7.44,-2.5,2.02,0.25,0.44,-0.46,0.73,163973,29282,-0.03,-0.09,0.2,148.25,-50.5,35.75,-9.51,-2.54,1.23,0.41,0.51,-0.6,0.46,371188,28600,W
608,-0.84,-0.14,0.82,33.19,18.69,-27.44,-9.01,-2.19,4.59,0.25,0.44,-0.46,0.73,163988,29297,-0.03,-0.09,0.2,148.25,-50.5,35.75,-9.63,-2.31,1.27,0.41,0.51,-0.6,0.46,371230,28642,W
609,-0.89,-0.32,-0.04,33.19,18.69,-27.44,-9.01,-2.19,4.59,0.25,0.44,-0.46,0.73,164003,29312,-0.03,-0.09,0.2,148.25,-50.5,35.75,-9.7,-2.27,1.19,0.41,0.51,-0.6,0.46,371272,28684,W
610,-0.89,-0.32,-0.04,33.19,18.69,-27.44,-7.67,-2.11,3.59,0.25,0.44,-0.46,0.73,164224,29533,-0.03,-0.09,0.2,148.25,-50.5,35.75,-9.74,-2.23,1.16,0.41,0.51,-0.6,0.46,371313,28725,W
611,-0.61,-0.05,-0.17,33.19,18.69,-27.44,-7.67,-2.11,3.59,0.25,0.44,-0.46,0.73,164249,29558,-0.05,-0.02,0.2,148.25,-50.5,35.75,-9.74,-2.23,1.16,0.41,0.51,-0.6,0.46,371354,28766,W
612,-0.61,-0.05,-0.17,33.19,18.69,-27.44,-6.91,-2.69,2.67,0.25,0.44,-0.46,0.73,164264,29573,-0.05,-0.05,0.25,148.25,-50.5,35.75,-9.74,-2.23,1.16,0.41,0.51,-0.6,0.46,371396,28808,W
613,-0.61,-0.05,-0.17,33.19,18.69,-27.44,-5.87,-3.61,3.21,0.25,0.44,-0.46,0.73,164278,29587,-0.05,-0.05,0.25,148.25,-50.5,35.75,-9.63,-2.08,1.23,0.41,0.51,-0.6,0.46,371438,28850,W
614,-0.89,0.2,-1.08,33.19,18.69,-27.44,-5.87,-3.61,3.21,0.25,0.44,-0.46,0.73,165000,30309,-0.34,1.33,-0.24,92.5,-54.56,39.5,-10.66,-2.73,-1.18,0.41,0.51,-0.6,0.46,374433,31845,T
615,-0.89,0.2,-1.08,33.19,18.69,-27.44,-5.87,-3.61,3.21,-0.27,0.5,-0.01,0.82,165024,30333,-0.34,1.33,-0.24,92.5,-54.56,39.5,-8.82,-2.16,2.19,0.41,0.51,-0.6,0.46,374475,31887,T
616,-0.89,0.2,-1.08,33.19,18.69,-27.44,-4.8,-8.82,2.86,-0.27,0.5,-0.01,0.82,165045,30354,-0.34,1.33,-0.24,92.5,-54.56,39.5,-9.66,-2.46,0.58,0.41,0.51,-0.6,0.46,374515,31927,T
617,-0.01,0.07,0,33.19,18.69,-27.44,-4.8,-8.82,2.86,-0.27,0.5,-0.01,0.82,165071,30380,-0.34,1.33,-0.24,92.5,-54.56,39.5,-9.59,-2.54,0.54,0.41,0.51,-0.6,0.46,374555,31967,T
618,-0.01,0.07,0,33.19,18.69,-27.44,-4.45,-8.7,2.52,-0.27,0.5,-0.01,0.82,165085,30394,-0.02,0.05,-0.01,92.5,-54.56,39.5,-9.59,-2.54,0.54,0.41,0.51,-0.6,0.46,374597,32009,T
619,-0.01,0.07,0,33.19,18.69,-27.44,-4.11,-8.47,2.52,-0.27,0.5,-0.01,0.82,165100,30409,-0.01,0.06,-0.03,92.5,-54.56,39.5,-9.59,-2.54,0.54,0.41,0.51,-0.6,0.46,374639,32051,T
620,-0.04,0.16,-0.08,33.19,18.69,-27.44,-4.11,-8.47,2.52,-0.27,0.5,-0.01,0.82,165116,30425,-0.01,0.06,-0.03,92.5,-54.56,39.5,-9.39,-2.5,0.89,0.41,0.51,-0.6,0.46,374680,32092,T
621,-0.04,0.16,-0.08,33.19,18.69,-27.44,-4.03,-8.32,2.71,-0.27,0.5,-0.01,0.82,165416,30725,-0.01,0.06,-0.03,92.5,-54.56,39.5,-9.36,-2.39,1.04,0.41,0.51,-0.6,0.46,374723,32135,T
622,-0.05,0.31,-0.12,33.19,18.69,-27.44,-4.03,-8.32,2.71,-0.27,0.5,-0.01,0.82,165439,30748,-0.01,0.06,-0.03,92.5,-54.56,39.5,-9.39,-2.54,0.89,0.41,0.51,-0.6,0.46,374762,32174,T
623,-0.05,0.31,-0.12,33.19,18.69,-27.44,-4.41,-8.36,3.13,-0.27,0.5,-0.01,0.82,165459,30768,0.04,-0.02,-0.02,92.5,-54.56,39.5,-9.39,-2.54,0.89,0.41,0.51,-0.6,0.46,374803,32215,T
624,-0.05,0.31,-0.12,33.19,18.69,-27.44,-4.26,-8.28,3.05,-0.27,0.5,-0.01,0.82,165474,30783,0.04,-0.02,-0.02,92.5,-54.56,39.5,-9.43,-2.54,0.89,0.41,0.51,-0.6,0.46,374845,32257,T
625,-0.09,0.14,-0.16,33.19,18.69,-27.44,-4.26,-8.28,3.05,-0.27,0.5,-0.01,0.82,166237,31546,0.03,-0.07,0,92.5,-54.56,39.5,-9.43,-2.54,0.89,0.41,0.51,-0.6,0.46,374886,32298,T
626,-0.09,0.14,-0.16,33.19,18.69,-27.44,-4.26,-8.28,3.05,-0.47,0.38,-0.12,0.79,166262,31571,0.03,-0.07,0,92.5,-54.56,39.5,-9.32,-2.46,1.16,0.41,0.51,-0.6,0.46,374927,32339,T
627,-0.04,0.16,0,33.19,18.69,-27.44,-4.26,-8.28,3.05,-0.47,0.38,-0.12,0.79,166277,31586,0.03,-0.07,0,92.5,-54.56,39.5,-9.32,-2.43,1.19,0.41,0.51,-0.6,0.46,374969,32381,T
628,-0.04,0.16,0,33.19,18.69,-27.44,-4.03,-7.94,3.63,-0.47,0.38,-0.12,0.79,166290,31599,0.03,-0.07,0,92.5,-54.56,39.5,-9.39,-2.54,0.85,0.41,0.51,-0.6,0.46,375008,32420,T
629,-0.11,0.26,0.06,33.19,18.69,-27.44,-4.03,-7.94,3.63,-0.47,0.38,-0.12,0.79,167146,32455,0,0,0,92.5,-54.56,39.5,-9.39,-2.54,0.85,0.41,0.51,-0.6,0.46,375049,32461,T
630,-0.11,0.26,0.06,4.75,30.25,-23.87,-4.03,-7.94,3.63,-0.47,0.38,-0.12,0.79,167196,32505,0,0,0,92.5,-54.56,39.5,-9.36,-2.46,1.08,0.41,0.51,-0.6,0.46,375092,32504,T
631,-0.11,0.26,0.06,4.75,30.25,-23.87,-6.6,-3.34,2.48,-0.47,0.38,-0.12,0.79,167213,32522,0.01,-0.04,0.03,92.5,-54.56,39.5,-9.36,-2.46,1.08,0.41,0.51,-0.6,0.46,375133,32545,T
632,-0.11,0.26,0.06,4.75,30.25,-23.87,-6.71,-2.19,2.9,-0.47,0.38,-0.12,0.79,167230,32539,0.01,-0.04,0.03,92.5,-54.56,39.5,-9.36,-2.54,0.96,0.41,0.51,-0.6,0.46,375173,32585,T
633,-0.11,-0.54,1.16,4.75,30.25,-23.87,-6.71,-2.19,2.9,-0.47,0.38,-0.12,0.79,167244,32553,0.01,-0.04,0.03,92.5,-54.56,39.5,-9.39,-2.54,0.85,0.41,0.51,-0.6,0.46,375212,32624,T
634,-0.11,-0.54,1.16,4.75,30.25,-23.87,-6.71,-2.19,2.9,-0.21,0.5,0.1,0.84,167268,32577,0.01,-0.06,0.04,92.5,-54.56,39.5,-9.39,-2.54,0.85,0.41,0.51,-0.6,0.46,375252,32664,T
635,-0.11,-0.54,1.16,4.75,30.25,-23.87,-6.29,-1.12,3.13,-0.21,0.5,0.1,0.84,167285,32594,0.01,-0.07,0.04,92.5,-54.56,39.5,-9.39,-2.54,0.85,0.41,0.51,-0.6,0.46,375292,32704,T
636,-0.11,-0.54,1.16,4.75,30.25,-23.87,-6.02,-0.24,3.36,-0.21,0.5,0.1,0.84,167301,32610,0.01,-0.07,0.04,92.5,-54.56,39.5,-9.39,-2.46,1.04,0.41,0.51,-0.6,0.46,375332,32744,T
637,-0.25,-0.42,0.81,4.75,30.25,-23.87,-6.02,-0.24,3.36,-0.21,0.5,0.1,0.84,167319,32628,0.01,-0.07,0.04,92.5,-54.56,39.5,-9.39,-2.46,1.12,0.41,0.51,-0.6,0.46,375373,32785,T
638,-0.25,-0.42,0.81,4.75,30.25,-23.87,-5.98,0.14,3.78,-0.21,0.5,0.1,0.84,167333,32642,0.01,-0.07,0.04,92.5,-54.56,39.5,-9.43,-2.39,1.16,0.41,0.51,-0.6,0.46,375413,32825,T
639,-0.39,-0.3,0.53,4.75,30.25,-23.87,-5.98,0.14,3.78,-0.21,0.5,0.1,0.84,167354,32663,0.01,-0.07,0.04,95.69,-68.81,31.88,-9.43,-2.39,1.16,0.41,0.51,-0.6,0.46,375453,32865,T
640,-0.39,-0.3,0.53,4.75,30.25,-23.87,-5.98,0.14,3.78,-0.2,0.48,0.14,0.84,167379,32688,0.01,-0.02,0.02,95.69,-68.81,31.88,-9.43,-2.39,1.16,0.41,0.51,-0.6,0.46,375493,32905,T
641,-0.39,-0.3,0.53,4.75,30.25,-23.87,-6.79,0.88,4.62,-0.2,0.48,0.14,0.84,167410,32719,0.01,-0.02,0.02,95.69,-68.81,31.88,-9.43,-2.43,1.12,0.41,0.51,-0.6,0.46,375533,32945,T
642,-0.5,-0.26,0.28,4.75,30.25,-23.87,-6.79,0.88,4.62,-0.2,0.48,0.14,0.84,167429,32738,0.01,-0.02,0.02,95.69,-68.81,31.88,-9.43,-2.43,1.16,0.41,0.51,-0.6,0.46,375574,32986,T
643,-0.5,-0.26,0.28,4.75,30.25,-23.87,-8.17,-0.2,6.16,-0.2,0.48,0.14,0.84,167444,32753,0.01,-0.02,0.02,95.69,-68.81,31.88,-9.43,-2.43,1.16,0.41,0.51,-0.6,0.46,375613,33025,T
644,-0.47,-0.03,0.38,4.75,30.25,-23.87,-8.17,-0.2,6.16,-0.2,0.48,0.14,0.84,167460,32769,0.01,-0.02,0.02,94.94,-67.94,31.81,-9.43,-2.43,1.16,0.41,0.51,-0.6,0.46,375653,33065,T
645,-0.47,-0.03,0.38,4.75,30.25,-23.87,-8.71,-0.66,5.93,-0.2,0.48,0.14,0.84,167492,32801,0,-0.01,0.01,94.94,-67.94,31.81,-9.43,-2.43,1.16,0.41,0.51,-0.6,0.46,375694,33106,T
646,-0.4,-0.32,0.65,4.75,30.25,-23.87,-8.71,-0.66,5.93,-0.2,0.48,0.14,0.84,167512,32821,0,0.02,0,94.94,-67.94,31.81,-9.43,-2.43,1.16,0.41,0.51,-0.6,0.46,375734,33146,T
647,-0.4,-0.32,0.65,36.19,21,-21.31,-8.71,-0.66,5.93,-0.2,0.48,0.14,0.84,167530,32839,0,0.02,0,94.94,-67.94,31.81,-9.51,-2.43,1.04,0.41,0.51,-0.6,0.46,375774,33186,T
648,-0.4,-0.32,0.65,36.19,21,-21.31,-7.98,-0.47,4.85,-0.2,0.48,0.14,0.84,167565,32874,0,0.02,0,94.94,-67.94,31.81,-9.43,-2.43,1.16,0.41,0.51,-0.6,0.46,375814,33226,T
649,-0.56,-0.32,0.69,36.19,21,-21.31,-7.98,-0.47,4.85,-0.2,0.48,0.14,0.84,167581,32890,0,0.02,0,95.25,-67.63,33.06,-9.43,-2.43,1.16,0.41,0.51,-0.6,0.46,375853,33265,T
650,-0.56,-0.32,0.69,36.19,21,-21.31,-7.98,-0.5,4.32,-0.2,0.48,0.14,0.84,167597,32906,0,-0.04,0.04,95.25,-67.63,33.06,-9.43,-2.43,1.16,0.41,0.51,-0.6,0.46,375892,33304,T
651,-0.88,-0.2,0.7,36.19,21,-21.31,-7.98,-0.5,4.32,-0.2,0.48,0.14,0.84,167612,32921,0,-0.04,0.04,95.25,-67.63,33.06,-9.47,-2.31,1.19,0.41,0.51,-0.6,0.46,375933,33345,T
652,-0.88,-0.2,0.7,36.19,21,-21.31,-7.63,-0.58,4.12,-0.2,0.48,0.14,0.84,167626,32935,0,-0.04,0.04,95.25,-67.63,33.06,-9.51,-2.35,1.19,0.41,0.51,-0.6,0.46,375974,33386,T
653,-0.88,-0.2,0.7,36.19,21,-21.31,-7.55,-0.54,3.97,-0.2,0.48,0.14,0.84,167733,33042,0,-0.04,0.04,95.25,-67.63,33.06,-9.51,-2.27,1.23,0.41,0.51,-0.6,0.46,376015,33427,T
654,-1.28,-0.16,0.63,36.19,21,-21.31,-7.55,-0.54,3.97,-0.2,0.48,0.14,0.84,167765,33074,0,-0.04,0.04,94.25,-67.19,30.63,-9.51,-2.27,1.23,0.41,0.51,-0.6,0.46,376055,33467,T
655,-1.92,-0.03,0.54,36.19,21,-21.31,-7.55,-0.54,3.97,-0.2,0.48,0.14,0.84,167794,33103,0,-0.04,0.04,94.25,-67.19,30.63,-9.47,-2.31,1.27,0.41,0.51,-0.6,0.46,376097,33509,T
656,-1.92,-0.03,0.54,36.19,21,-21.31,-9.13,-1.85,3.4,-0.2,0.48,0.14,0.84,167817,33126,0,0.02,-0.03,94.25,-67.19,30.63,-9.47,-2.31,1.27,0.41,0.51,-0.6,0.46,376139,33551,T
657,-1.92,-0.03,0.54,36.19,21,-21.31,-9.47,-1.81,3.24,-0.2,0.48,0.14,0.84,167833,33142,0,0.02,-0.03,94.25,-67.19,30.63,-9.47,-2.31,1.19,0.41,0.51,-0.6,0.46,376180,33592,T
658,-1.62,-0.51,0.95,36.19,21,-21.31,-9.47,-1.81,3.24,-0.2,0.48,0.14,0.84,167848,33157,0,0.02,-0.03,94.25,-67.19,30.63,-9.47,-2.35,1.19,0.41,0.51,-0.6,0.46,376221,33633,T
659,-1.62,-0.51,0.95,36.19,21,-21.31,-9.47,-1.81,3.24,-0.34,0.4,0.39,0.76,167862,33171,0,0.02,-0.03,94.25,-67.19,30.63,-9.51,-2.35,1.16,0.41,0.51,-0.6,0.46,376260,33672,T
660,-1.62,-0.51,0.95,36.19,21,-21.31,-9.36,-1.77,3.21,-0.34,0.4,0.39,0.76,167876,33185,0,0.01,0,94.25,-67.19,30.63,-9.51,-2.35,1.16,0.41,0.51,-0.6,0.46,376301,33713,T
661,-1.62,-0.51,0.95,36.19,21,-21.31,-9.24,-1.35,3.17,-0.34,0.4,0.39,0.76,167890,33199,0,0.01,0,94.25,-67.19,30.63,-9.51,-2.31,1.19,0.41,0.51,-0.6,0.46,376342,33754,T
662,-1.27,-0.5,0.97,36.19,21,-21.31,-9.24,-1.35,3.17,-0.34,0.4,0.39,0.76,167904,33213,0,0.03,0,94.25,-67.19,30.63,-9.51,-2.31,1.19,0.41,0.51,-0.6,0.46,376382,33794,T
663,-1.27,-0.5,0.97,36.19,21,-21.31,-9.24,-1.35,3.17,-0.35,0.39,0.43,0.74,167918,33227,0,0.03,0,94.25,-67.19,30.63,-9.51,-2.35,1.19,0.41,0.51,-0.6,0.46,376423,33835,T
664,-1.27,-0.5,0.97,36.19,21,-21.31,-9.66,-0.81,3.55,-0.35,0.39,0.43,0.74,168120,33429,0,0.03,0,94.25,-67.19,30.63,-9.47,-2.35,1.16,0.41,0.51,-0.6,0.46,376463,33875,T
665,-1.23,-0.08,0.88,36.19,21,-21.31,-9.66,-0.81,3.55,-0.35,0.39,0.43,0.74,168146,33455,0,0.01,0.01,94.25,-67.19,30.63,-9.47,-2.35,1.16,0.41,0.51,-0.6,0.46,376504,33916,T
666,-1.23,-0.08,0.88,36.19,21,-21.31,-8.82,-0.73,4.36,-0.35,0.39,0.43,0.74,168160,33469,0,0,0.01,94.25,-67.19,30.63,-9.47,-2.35,1.16,0.41,0.51,-0.6,0.46,376544,33956,T
667,-1.23,-0.08,0.88,36.19,21,-21.31,-8.25,-0.54,4.24,-0.35,0.39,0.43,0.74,168180,33489,0,0,0.01,94.25,-67.19,30.63,-9.47,-2.31,1.19,0.41,0.51,-0.6,0.46,376584,33996,T
668,-0.3,-0.52,1.02,36.19,21,-21.31,-8.25,-0.54,4.24,-0.35,0.39,0.43,0.74,168204,33513,0,0,0.01,94.25,-67.19,30.63,-9.47,-2.31,1.19,0.41,0.51,-0.6,0.46,376626,34038,T
669,-0.3,-0.52,1.02,36.19,21,-21.31,-8.25,-0.54,4.24,-0.35,0.33,0.62,0.62,168231,33540,0,0,0.01,94.25,-67.19,30.63,-9.47,-2.27,1.19,0.41,0.51,-0.6,0.46,376667,34079,T
670,-0.3,-0.52,1.02,36.19,21,-21.31,-7.59,-0.35,4.01,-0.35,0.33,0.62,0.62,168255,33564,0,0,0.01,94.25,-67.19,30.63,-9.47,-2.31,1.19,0.41,0.51,-0.6,0.46,376707,34119,T
671,-0.3,-0.52,1.02,36.19,21,-21.31,-7.06,-0.2,3.89,-0.35,0.33,0.62,0.62,168272,33581,0,-0.04,0.03,94.25,-67.19,30.63,-9.47,-2.31,1.19,0.41,0.51,-0.6,0.46,376750,34162,T
672,-0.3,-0.52,1.02,36.19,21,-21.31,-6.83,-0.35,3.93,-0.35,0.33,0.62,0.62,168286,33595,0,-0.02,0.02,94.25,-67.19,30.63,-9.47,-2.31,1.19,0.41,0.51,-0.6,0.46,376791,34203,T
673,-0.29,-0.09,0.1,36.19,21,-21.31,-6.83,-0.35,3.93,-0.35,0.33,0.62,0.62,168301,33610,0,-0.02,0.02,94.25,-67.19,30.63,-9.47,-2.27,1.19,0.41,0.51,-0.6,0.46,376830,34242,T
674,-0.29,-0.09,0.1,36.19,21,-21.31,-6.83,-0.35,3.93,-0.34,0.32,0.65,0.6,168634,33943,0,-0.02,0.02,94.25,-67.19,30.63,-9.47,-2.27,1.23,0.41,0.51,-0.6,0.46,376871,34283,T
675,-0.29,-0.09,0.1,36.19,21,-21.31,-7.98,-1,4.09,-0.34,0.32,0.65,0.6,168678,33987,0,-0.02,0.02,94.25,-67.19,30.63,-9.43,-2.23,1.27,0.41,0.51,-0.6,0.46,376910,34322,T
676,-1.82,0.83,-3.33,36.19,21,-21.31,-7.98,-1,4.09,-0.34,0.32,0.65,0.6,168697,34006,0.01,0.02,-0.03,94.25,-67.19,30.63,-9.43,-2.23,1.27,0.41,0.51,-0.6,0.46,376950,34362,T
677,-1.82,0.83,-3.33,36.19,21,-21.31,-5.41,-9.39,2.9,-0.34,0.32,0.65,0.6,168713,34022,0.01,0.11,-0.1,94.25,-67.19,30.63,-9.43,-2.27,1.23,0.41,0.51,-0.6,0.46,377032,34444,T
678,-1.82,0.83,-3.33,36.19,21,-21.31,-5.79,-11.31,2.63,-0.34,0.32,0.65,0.6,168728,34037,0.01,0.11,-0.1,94.25,-67.19,30.63,-9.39,-2.31,1.23,0.41,0.51,-0.6,0.46,377073,34485,T
679,-1.51,1.85,-3.03,36.19,21,-21.31,-5.79,-11.31,2.63,-0.34,0.32,0.65,0.6,168746,34055,0.01,0.11,-0.1,94.25,-67.19,30.63,-9.43,-2.43,1.08,0.41,0.51,-0.6,0.46,377113,34525,T
680,-1.51,1.85,-3.03,36.19,21,-21.31,-5.79,-11.31,2.63,-0.61,0.04,0.36,0.71,168761,34070,0.01,0.11,-0.1,95.25,-68,31.44,-9.43,-2.43,1.08,0.41,0.51,-0.6,0.46,377152,34564,T
681,-1.51,1.85,-3.03,23.25,34.44,-0.19,-5.79,-11.31,2.63,-0.61,0.04,0.36,0.71,168775,34084,0.01,0.11,-0.1,95.25,-68,31.44,-9.39,-2.35,1.16,0.41,0.51,-0.6,0.46,377192,34604,T
682,-1.51,1.85,-3.03,23.25,34.44,-0.19,-5.87,-10.81,2.48,-0.61,0.04,0.36,0.71,168790,34099,-0.01,0.21,-0.12,95.25,-68,31.44,-9.39,-2.35,1.16,0.41,0.51,-0.6,0.46,377233,34645,T
683,-1.01,1.87,-2.29,23.25,34.44,-0.19,-5.87,-10.81,2.48,-0.61,0.04,0.36,0.71,169401,34710,-0.07,0,0.13,86.56,-67.75,-2.75,-9.51,-2.7,0.58,0.41,0.51,-0.6,0.46,379188,36600,W
684,-1.01,1.87,-2.29,23.25,34.44,-0.19,-5.87,-10.81,2.48,-0.65,0.02,0.28,0.71,169434,34743,-0.04,-0.06,0.11,86.56,-67.75,-2.75,-9.51,-2.7,0.58,0.41,0.51,-0.6,0.46,379230,36642,W
685,-1.01,1.87,-2.29,23.25,34.44,-0.19,-6.98,-10.77,0.91,-0.65,0.02,0.28,0.71,169455,34764,-0.04,-0.06,0.11,86.56,-67.75,-2.75,-9.47,-2.62,0.77,0.41,0.51,-0.6,0.46,379271,36683,W
686,1.1,-0.99,2.74,23.25,34.44,-0.19,-6.98,-10.77,0.91,-0.65,0.02,0.28,0.71,169494,34803,-0.04,-0.06,0.11,86.56,-67.75,-2.75,-9.55,-2.62,0.7,0.41,0.51,-0.6,0.46,379310,36722,W
687,1.1,-0.99,2.74,23.25,34.44,-0.19,-6.75,-10.46,0.75,-0.65,0.02,0.28,0.71,169519,34828,-0.09,-0.11,0.18,86.56,-67.75,-2.75,-9.55,-2.62,0.7,0.41,0.51,-0.6,0.46,379351,36763,W
688,1.19,-0.69,3.26,23.25,34.44,-0.19,-6.75,-10.46,0.75,-0.65,0.02,0.28,0.71,169536,34845,-0.11,-0.24,0.29,86.56,-67.75,-2.75,-9.55,-2.62,0.7,0.41,0.51,-0.6,0.46,379392,36804,W
689,1.19,-0.69,3.26,23.25,34.44,-0.19,-7.1,-8.21,1.1,-0.65,0.02,0.28,0.71,169554,34863,-0.11,-0.24,0.29,86.56,-67.75,-2.75,-9.66,-2.54,0.77,0.41,0.51,-0.6,0.46,379432,36844,W
690,1.25,-0.99,3.33,23.25,34.44,-0.19,-7.1,-8.21,1.1,-0.65,0.02,0.28,0.71,169573,34882,-0.11,-0.24,0.29,86.56,-67.75,-2.75,-9.78,-2.46,0.73,0.41,0.51,-0.6,0.46,379473,36885,W
691,1.25,-0.99,3.33,23.25,34.44,-0.19,-5.87,-6.75,1.14,-0.65,0.02,0.28,0.71,169589,34898,-0.11,-0.24,0.29,86.56,-67.75,-2.75,-10.24,-2.62,1.42,0.41,0.51,-0.6,0.46,379515,36927,W
692,1.07,-0.72,3.01,23.25,34.44,-0.19,-5.87,-6.75,1.14,-0.65,0.02,0.28,0.71,169609,34918,-0.11,-0.24,0.29,86.56,-67.75,-2.75,-11,-2.85,1.65,0.41,0.51,-0.6,0.46,379555,36967,W
693,1.07,-0.72,3.01,23.25,34.44,-0.19,-5.87,-6.75,1.14,-0.51,0.22,0.51,0.66,169624,34933,-0.11,-0.24,0.29,86.56,-67.75,-2.75,-13.03,-2.96,1.16,0.41,0.51,-0.6,0.46,379598,37010,W
694,1.07,-0.72,3.01,23.25,34.44,-0.19,-5.79,-4.64,1.25,-0.51,0.22,0.51,0.66,169642,34951,0.25,-2,5.62,86.56,-67.75,-2.75,-13.03,-2.96,1.16,0.41,0.51,-0.6,0.46,379640,37052,W
695,0.81,-0.87,2.01,23.25,34.44,-0.19,-5.79,-4.64,1.25,-0.51,0.22,0.51,0.66,169667,34976,0.25,-2,5.62,86.56,-67.75,-2.75,-16.02,-3.3,2.11,0.41,0.51,-0.6,0.46,379680,37092,W
696,0.81,-0.87,2.01,23.25,34.44,-0.19,-5.79,-4.64,1.25,-0.47,0.25,0.56,0.64,169690,34999,0.25,-2,5.62,86.56,-67.75,-2.75,-13.22,-12.39,-0.72,0.41,0.51,-0.6,0.46,379722,37134,W
697,0.81,-0.87,2.01,23.25,34.44,-0.19,-5.22,-4.26,1.56,-0.47,0.25,0.56,0.64,169705,35014,0.25,-2,5.62,86.56,-67.75,-2.75,-5.29,-8.82,-1.38,0.41,0.51,-0.6,0.46,379764,37176,W
698,0.48,-0.31,0.96,23.25,34.44,-0.19,-5.22,-4.26,1.56,-0.47,0.25,0.56,0.64,169745,35054,0.25,-2,5.62,75.5,-89.5,-17.94,-5.29,-8.82,-1.38,0.41,0.51,-0.6,0.46,379804,37216,W
699,0.48,-0.31,0.96,23.25,34.44,-0.19,-4.53,-3.95,1.83,-0.47,0.25,0.56,0.64,169763,35072,0.25,-2,5.62,75.5,-89.5,-17.94,-7.71,-2.23,3.3,0.41,0.51,-0.6,0.46,379847,37259,W
700,0.14,0.1,0.05,23.25,34.44,-0.19,-4.53,-3.95,1.83,-0.47,0.25,0.56,0.64,169777,35086,-0.65,1.08,-3.77,75.5,-89.5,-17.94,-7.71,-2.23,3.3,0.41,0.51,-0.6,0.46,379889,37301,W
701,0.14,0.1,0.05,23.25,34.44,-0.19,-4.53,-4.03,1.94,-0.47,0.25,0.56,0.64,169791,35100,-0.65,1.08,-3.77,75.5,-89.5,-17.94,-14.64,0.68,1.04,0.41,0.51,-0.6,0.46,379930,37342,W
702,0.14,0.1,0.05,23.25,34.44,-0.19,-4.11,-4.14,1.98,-0.47,0.25,0.56,0.64,169805,35114,-0.65,1.08,-3.77,75.5,-89.5,-17.94,-15.02,2.09,1.96,0.41,0.51,-0.6,0.46,379971,37383,W
703,-0.2,0.29,-0.68,23.25,34.44,-0.19,-4.11,-4.14,1.98,-0.47,0.25,0.56,0.64,169830,35139,-0.65,1.08,-3.77,75.5,-89.5,-17.94,-15.45,3.21,3.64,0.41,0.51,-0.6,0.46,380013,37425,W
704,-0.2,0.29,-0.68,23.25,34.44,-0.19,-4.15,-4.34,2.02,-0.47,0.25,0.56,0.64,169844,35153,-0.65,1.08,-3.77,96.94,-25,-21.06,-15.45,3.21,3.64,0.41,0.51,-0.6,0.46,380054,37466,W
705,-0.52,0.29,-1.4,23.25,34.44,-0.19,-4.15,-4.34,2.02,-0.47,0.25,0.56,0.64,169858,35167,-0.65,1.08,-3.77,96.94,-25,-21.06,-12.38,1.56,4.87,0.41,0.51,-0.6,0.46,380097,37509,W
706,-0.52,0.29,-1.4,23.25,34.44,-0.19,-4.15,-4.34,2.02,-0.45,0.26,0.57,0.64,169872,35181,-0.41,0.37,-0.95,96.94,-25,-21.06,-12.38,1.56,4.87,0.41,0.51,-0.6,0.46,380139,37551,W
707,-0.52,0.29,-1.4,23.25,34.44,-0.19,-4.57,-4.99,2.09,-0.45,0.26,0.57,0.64,169886,35195,-0.41,0.37,-0.95,96.94,-25,-21.06,-9.51,5.12,4.26,0.41,0.51,-0.6,0.46,380180,37592,W
708,-0.52,0.29,-1.4,23.25,34.44,-0.19,-4.45,-5.52,2.17,-0.45,0.26,0.57,0.64,169981,35290,-0.41,0.37,-0.95,96.94,-25,-21.06,-4.41,8.07,3.84,0.41,0.51,-0.6,0.46,380221,37633,W
709,-0.65,0.21,-2,23.25,34.44,-0.19,-4.45,-5.52,2.17,-0.45,0.26,0.57,0.64,170000,35309,-0.41,0.37,-0.95,96.94,-25,-21.06,-15.71,-6.98,-2.41,0.41,0.51,-0.6,0.46,380261,37673,W
